,cell_id_index,cell_type,junction_id_index,junc_count,cluster_count,junction_id,Cluster,gene_id,junc_ratio
855476,3222,Brain_Myeloid_microglial_cell,549,88.0,88,10_60296002_60299097,5903,Psap,1.0
855477,3223,Brain_Myeloid_microglial_cell,549,55.0,55,10_60296002_60299097,5903,Psap,1.0
855478,3224,Brain_Myeloid_microglial_cell,549,88.0,88,10_60296002_60299097,5903,Psap,1.0
855479,3225,Brain_Myeloid_microglial_cell,549,313.0,313,10_60296002_60299097,5903,Psap,1.0
855480,3226,Brain_Myeloid_microglial_cell,549,2.0,2,10_60296002_60299097,5903,Psap,1.0
855481,3227,Brain_Myeloid_microglial_cell,549,92.0,92,10_60296002_60299097,5903,Psap,1.0
855482,3229,Brain_Myeloid_microglial_cell,549,184.0,184,10_60296002_60299097,5903,Psap,1.0
855483,3230,Brain_Myeloid_microglial_cell,549,146.0,146,10_60296002_60299097,5903,Psap,1.0
855484,3231,Brain_Myeloid_microglial_cell,549,58.0,58,10_60296002_60299097,5903,Psap,1.0
855485,3232,Brain_Myeloid_microglial_cell,549,312.0,312,10_60296002_60299097,5903,Psap,1.0
855486,3233,Brain_Myeloid_microglial_cell,549,449.0,449,10_60296002_60299097,5903,Psap,1.0
855487,3235,Brain_Myeloid_microglial_cell,549,151.0,151,10_60296002_60299097,5903,Psap,1.0
855488,3236,Brain_Myeloid_microglial_cell,549,16.0,16,10_60296002_60299097,5903,Psap,1.0
855489,3237,Brain_Myeloid_microglial_cell,549,73.0,73,10_60296002_60299097,5903,Psap,1.0
855490,3238,Brain_Myeloid_microglial_cell,549,338.0,338,10_60296002_60299097,5903,Psap,1.0
855491,3239,Brain_Myeloid_microglial_cell,549,2.0,2,10_60296002_60299097,5903,Psap,1.0
855492,3240,Brain_Myeloid_microglial_cell,549,182.0,182,10_60296002_60299097,5903,Psap,1.0
855493,3241,Brain_Myeloid_microglial_cell,549,172.0,172,10_60296002_60299097,5903,Psap,1.0
855494,3242,Brain_Myeloid_microglial_cell,549,1046.0,1046,10_60296002_60299097,5903,Psap,1.0
855495,3243,Brain_Myeloid_microglial_cell,549,178.0,178,10_60296002_60299097,5903,Psap,1.0
855496,3244,Brain_Myeloid_microglial_cell,549,22.0,22,10_60296002_60299097,5903,Psap,1.0
855497,3245,Brain_Myeloid_microglial_cell,549,146.0,146,10_60296002_60299097,5903,Psap,1.0
855498,3246,Brain_Myeloid_microglial_cell,549,630.0,630,10_60296002_60299097,5903,Psap,1.0
855499,3247,Brain_Myeloid_microglial_cell,549,194.0,194,10_60296002_60299097,5903,Psap,1.0
855500,3248,Brain_Myeloid_microglial_cell,549,183.0,183,10_60296002_60299097,5903,Psap,1.0
855501,3249,Brain_Myeloid_microglial_cell,549,75.0,75,10_60296002_60299097,5903,Psap,1.0
855502,3250,Brain_Myeloid_microglial_cell,549,479.0,479,10_60296002_60299097,5903,Psap,1.0
855503,3251,Brain_Myeloid_microglial_cell,549,157.0,157,10_60296002_60299097,5903,Psap,1.0
855504,3252,Brain_Myeloid_microglial_cell,549,5.0,5,10_60296002_60299097,5903,Psap,1.0
855505,3253,Brain_Myeloid_microglial_cell,549,70.0,70,10_60296002_60299097,5903,Psap,1.0
855506,3254,Brain_Myeloid_microglial_cell,549,499.0,499,10_60296002_60299097,5903,Psap,1.0
855507,3255,Brain_Myeloid_microglial_cell,549,444.0,444,10_60296002_60299097,5903,Psap,1.0
855508,3256,Brain_Myeloid_microglial_cell,549,101.0,101,10_60296002_60299097,5903,Psap,1.0
855509,3257,Brain_Myeloid_microglial_cell,549,264.0,264,10_60296002_60299097,5903,Psap,1.0
855510,3258,Brain_Myeloid_microglial_cell,549,124.0,124,10_60296002_60299097,5903,Psap,1.0
855511,3259,Brain_Myeloid_microglial_cell,549,316.0,316,10_60296002_60299097,5903,Psap,1.0
855512,3260,Brain_Myeloid_microglial_cell,549,201.0,201,10_60296002_60299097,5903,Psap,1.0
855513,3261,Brain_Myeloid_microglial_cell,549,36.0,36,10_60296002_60299097,5903,Psap,1.0
855514,3262,Brain_Myeloid_microglial_cell,549,73.0,73,10_60296002_60299097,5903,Psap,1.0
855515,3263,Brain_Myeloid_microglial_cell,549,179.0,179,10_60296002_60299097,5903,Psap,1.0
855516,3264,Brain_Myeloid_microglial_cell,549,64.0,64,10_60296002_60299097,5903,Psap,1.0
855517,3265,Brain_Myeloid_microglial_cell,549,183.0,183,10_60296002_60299097,5903,Psap,1.0
855518,3266,Brain_Myeloid_microglial_cell,549,247.0,247,10_60296002_60299097,5903,Psap,1.0
855519,3267,Brain_Myeloid_microglial_cell,549,561.0,561,10_60296002_60299097,5903,Psap,1.0
855520,3268,Brain_Myeloid_microglial_cell,549,363.0,363,10_60296002_60299097,5903,Psap,1.0
855521,3269,Brain_Myeloid_microglial_cell,549,331.0,331,10_60296002_60299097,5903,Psap,1.0
855522,3270,Brain_Myeloid_microglial_cell,549,266.0,266,10_60296002_60299097,5903,Psap,1.0
855523,3271,Brain_Myeloid_microglial_cell,549,1494.0,1494,10_60296002_60299097,5903,Psap,1.0
855524,3272,Brain_Myeloid_microglial_cell,549,754.0,754,10_60296002_60299097,5903,Psap,1.0
855525,3273,Brain_Myeloid_microglial_cell,549,53.0,53,10_60296002_60299097,5903,Psap,1.0
855526,3274,Brain_Myeloid_microglial_cell,549,141.0,141,10_60296002_60299097,5903,Psap,1.0
855527,3275,Brain_Myeloid_microglial_cell,549,423.0,423,10_60296002_60299097,5903,Psap,1.0
855528,3276,Brain_Myeloid_microglial_cell,549,237.0,237,10_60296002_60299097,5903,Psap,1.0
855529,3277,Brain_Myeloid_microglial_cell,549,79.0,79,10_60296002_60299097,5903,Psap,1.0
855530,3278,Brain_Myeloid_microglial_cell,549,247.0,247,10_60296002_60299097,5903,Psap,1.0
855531,3279,Brain_Myeloid_microglial_cell,549,246.0,246,10_60296002_60299097,5903,Psap,1.0
855532,3280,Brain_Myeloid_microglial_cell,549,158.0,158,10_60296002_60299097,5903,Psap,1.0
855533,3281,Brain_Myeloid_microglial_cell,549,341.0,341,10_60296002_60299097,5903,Psap,1.0
855534,3282,Brain_Myeloid_microglial_cell,549,516.0,516,10_60296002_60299097,5903,Psap,1.0
855535,3283,Brain_Myeloid_microglial_cell,549,41.0,41,10_60296002_60299097,5903,Psap,1.0
855536,3284,Brain_Myeloid_microglial_cell,549,75.0,76,10_60296002_60299097,5903,Psap,0.9868421052631579
855537,3285,Brain_Myeloid_microglial_cell,549,55.0,55,10_60296002_60299097,5903,Psap,1.0
855538,3286,Brain_Myeloid_microglial_cell,549,63.0,63,10_60296002_60299097,5903,Psap,1.0
855539,3287,Brain_Myeloid_microglial_cell,549,216.0,216,10_60296002_60299097,5903,Psap,1.0
855540,3288,Brain_Myeloid_microglial_cell,549,280.0,280,10_60296002_60299097,5903,Psap,1.0
855541,3289,Brain_Myeloid_microglial_cell,549,259.0,259,10_60296002_60299097,5903,Psap,1.0
855542,3290,Brain_Myeloid_microglial_cell,549,175.0,175,10_60296002_60299097,5903,Psap,1.0
855543,3291,Brain_Myeloid_microglial_cell,549,99.0,99,10_60296002_60299097,5903,Psap,1.0
855544,3292,Brain_Myeloid_microglial_cell,549,200.0,200,10_60296002_60299097,5903,Psap,1.0
855545,3293,Brain_Myeloid_microglial_cell,549,258.0,258,10_60296002_60299097,5903,Psap,1.0
855546,3294,Brain_Myeloid_microglial_cell,549,635.0,635,10_60296002_60299097,5903,Psap,1.0
855547,3295,Brain_Myeloid_microglial_cell,549,98.0,98,10_60296002_60299097,5903,Psap,1.0
855548,3296,Brain_Myeloid_microglial_cell,549,313.0,313,10_60296002_60299097,5903,Psap,1.0
855549,3297,Brain_Myeloid_microglial_cell,549,50.0,50,10_60296002_60299097,5903,Psap,1.0
855550,3298,Brain_Myeloid_microglial_cell,549,52.0,52,10_60296002_60299097,5903,Psap,1.0
855551,3299,Brain_Myeloid_microglial_cell,549,204.0,204,10_60296002_60299097,5903,Psap,1.0
855552,3300,Brain_Myeloid_microglial_cell,549,570.0,570,10_60296002_60299097,5903,Psap,1.0
855553,3301,Brain_Myeloid_microglial_cell,549,455.0,455,10_60296002_60299097,5903,Psap,1.0
855554,3302,Brain_Myeloid_microglial_cell,549,49.0,49,10_60296002_60299097,5903,Psap,1.0
855555,3303,Brain_Myeloid_microglial_cell,549,491.0,491,10_60296002_60299097,5903,Psap,1.0
855556,3304,Brain_Myeloid_microglial_cell,549,289.0,289,10_60296002_60299097,5903,Psap,1.0
855557,3305,Brain_Myeloid_microglial_cell,549,313.0,313,10_60296002_60299097,5903,Psap,1.0
855558,3306,Brain_Myeloid_microglial_cell,549,295.0,295,10_60296002_60299097,5903,Psap,1.0
855559,3307,Brain_Myeloid_microglial_cell,549,88.0,88,10_60296002_60299097,5903,Psap,1.0
855560,3308,Brain_Myeloid_microglial_cell,549,97.0,97,10_60296002_60299097,5903,Psap,1.0
855561,3309,Brain_Myeloid_microglial_cell,549,573.0,573,10_60296002_60299097,5903,Psap,1.0
855562,3310,Brain_Myeloid_microglial_cell,549,168.0,168,10_60296002_60299097,5903,Psap,1.0
855563,3311,Brain_Myeloid_microglial_cell,549,559.0,559,10_60296002_60299097,5903,Psap,1.0
855564,3312,Brain_Myeloid_microglial_cell,549,261.0,261,10_60296002_60299097,5903,Psap,1.0
855565,3313,Brain_Myeloid_microglial_cell,549,338.0,338,10_60296002_60299097,5903,Psap,1.0
855566,3314,Brain_Myeloid_microglial_cell,549,197.0,197,10_60296002_60299097,5903,Psap,1.0
855567,3315,Brain_Myeloid_microglial_cell,549,289.0,289,10_60296002_60299097,5903,Psap,1.0
855568,3316,Brain_Myeloid_microglial_cell,549,480.0,480,10_60296002_60299097,5903,Psap,1.0
855569,3317,Brain_Myeloid_microglial_cell,549,162.0,162,10_60296002_60299097,5903,Psap,1.0
855570,3318,Brain_Myeloid_microglial_cell,549,147.0,147,10_60296002_60299097,5903,Psap,1.0
855571,3319,Brain_Myeloid_microglial_cell,549,290.0,290,10_60296002_60299097,5903,Psap,1.0
855572,3320,Brain_Myeloid_microglial_cell,549,64.0,64,10_60296002_60299097,5903,Psap,1.0
855573,3321,Brain_Myeloid_microglial_cell,549,119.0,119,10_60296002_60299097,5903,Psap,1.0
855574,3322,Brain_Myeloid_microglial_cell,549,454.0,454,10_60296002_60299097,5903,Psap,1.0
855575,3323,Brain_Myeloid_microglial_cell,549,943.0,943,10_60296002_60299097,5903,Psap,1.0
855576,3324,Brain_Myeloid_microglial_cell,549,451.0,451,10_60296002_60299097,5903,Psap,1.0
855577,3325,Brain_Myeloid_microglial_cell,549,465.0,465,10_60296002_60299097,5903,Psap,1.0
855578,3326,Brain_Myeloid_microglial_cell,549,141.0,141,10_60296002_60299097,5903,Psap,1.0
855579,3327,Brain_Myeloid_microglial_cell,549,231.0,231,10_60296002_60299097,5903,Psap,1.0
855580,3328,Brain_Myeloid_microglial_cell,549,203.0,203,10_60296002_60299097,5903,Psap,1.0
855581,3329,Brain_Myeloid_microglial_cell,549,87.0,87,10_60296002_60299097,5903,Psap,1.0
855582,3330,Brain_Myeloid_microglial_cell,549,754.0,754,10_60296002_60299097,5903,Psap,1.0
855583,3331,Brain_Myeloid_microglial_cell,549,233.0,233,10_60296002_60299097,5903,Psap,1.0
855584,3332,Brain_Myeloid_microglial_cell,549,231.0,231,10_60296002_60299097,5903,Psap,1.0
855585,3333,Brain_Myeloid_microglial_cell,549,329.0,329,10_60296002_60299097,5903,Psap,1.0
855586,3334,Brain_Myeloid_microglial_cell,549,314.0,314,10_60296002_60299097,5903,Psap,1.0
855587,3335,Brain_Myeloid_microglial_cell,549,275.0,275,10_60296002_60299097,5903,Psap,1.0
855588,3336,Brain_Myeloid_microglial_cell,549,135.0,135,10_60296002_60299097,5903,Psap,1.0
855589,3337,Brain_Myeloid_microglial_cell,549,184.0,184,10_60296002_60299097,5903,Psap,1.0
855590,3338,Brain_Myeloid_microglial_cell,549,618.0,618,10_60296002_60299097,5903,Psap,1.0
855591,3339,Brain_Myeloid_microglial_cell,549,1101.0,1101,10_60296002_60299097,5903,Psap,1.0
855592,3340,Brain_Myeloid_microglial_cell,549,20.0,20,10_60296002_60299097,5903,Psap,1.0
855593,3341,Brain_Myeloid_microglial_cell,549,76.0,76,10_60296002_60299097,5903,Psap,1.0
855594,3342,Brain_Myeloid_microglial_cell,549,181.0,181,10_60296002_60299097,5903,Psap,1.0
855595,3343,Brain_Myeloid_microglial_cell,549,84.0,84,10_60296002_60299097,5903,Psap,1.0
855596,3345,Brain_Myeloid_microglial_cell,549,216.0,216,10_60296002_60299097,5903,Psap,1.0
855597,3346,Brain_Myeloid_microglial_cell,549,213.0,213,10_60296002_60299097,5903,Psap,1.0
855598,3347,Brain_Myeloid_microglial_cell,549,406.0,406,10_60296002_60299097,5903,Psap,1.0
855599,3348,Brain_Myeloid_microglial_cell,549,652.0,652,10_60296002_60299097,5903,Psap,1.0
855600,3349,Brain_Myeloid_microglial_cell,549,402.0,402,10_60296002_60299097,5903,Psap,1.0
855601,3350,Brain_Myeloid_microglial_cell,549,111.0,111,10_60296002_60299097,5903,Psap,1.0
855602,3351,Brain_Myeloid_microglial_cell,549,240.0,240,10_60296002_60299097,5903,Psap,1.0
855603,3352,Brain_Myeloid_microglial_cell,549,72.0,72,10_60296002_60299097,5903,Psap,1.0
855604,3353,Brain_Myeloid_microglial_cell,549,450.0,450,10_60296002_60299097,5903,Psap,1.0
855605,3354,Brain_Myeloid_microglial_cell,549,837.0,837,10_60296002_60299097,5903,Psap,1.0
855606,3355,Brain_Myeloid_microglial_cell,549,280.0,280,10_60296002_60299097,5903,Psap,1.0
855607,3356,Brain_Myeloid_microglial_cell,549,136.0,136,10_60296002_60299097,5903,Psap,1.0
855608,3357,Brain_Myeloid_microglial_cell,549,768.0,768,10_60296002_60299097,5903,Psap,1.0
855609,3358,Brain_Myeloid_microglial_cell,549,26.0,26,10_60296002_60299097,5903,Psap,1.0
855610,3359,Brain_Myeloid_microglial_cell,549,141.0,141,10_60296002_60299097,5903,Psap,1.0
855611,3360,Brain_Myeloid_microglial_cell,549,490.0,490,10_60296002_60299097,5903,Psap,1.0
855612,3361,Brain_Myeloid_microglial_cell,549,80.0,80,10_60296002_60299097,5903,Psap,1.0
855613,3362,Brain_Myeloid_microglial_cell,549,52.0,52,10_60296002_60299097,5903,Psap,1.0
855614,3363,Brain_Myeloid_microglial_cell,549,269.0,269,10_60296002_60299097,5903,Psap,1.0
855615,3364,Brain_Myeloid_microglial_cell,549,59.0,59,10_60296002_60299097,5903,Psap,1.0
855616,3365,Brain_Myeloid_microglial_cell,549,1776.0,1776,10_60296002_60299097,5903,Psap,1.0
855617,3366,Brain_Myeloid_microglial_cell,549,484.0,484,10_60296002_60299097,5903,Psap,1.0
855618,3367,Brain_Myeloid_microglial_cell,549,59.0,59,10_60296002_60299097,5903,Psap,1.0
855619,3368,Brain_Myeloid_microglial_cell,549,263.0,268,10_60296002_60299097,5903,Psap,0.9813432835820896
855620,3369,Brain_Myeloid_microglial_cell,549,241.0,241,10_60296002_60299097,5903,Psap,1.0
855621,3370,Brain_Myeloid_microglial_cell,549,108.0,108,10_60296002_60299097,5903,Psap,1.0
855622,3371,Brain_Myeloid_microglial_cell,549,580.0,580,10_60296002_60299097,5903,Psap,1.0
855623,3372,Brain_Myeloid_microglial_cell,549,343.0,343,10_60296002_60299097,5903,Psap,1.0
855624,3373,Brain_Myeloid_microglial_cell,549,277.0,277,10_60296002_60299097,5903,Psap,1.0
855625,3374,Brain_Myeloid_microglial_cell,549,114.0,114,10_60296002_60299097,5903,Psap,1.0
855626,3375,Brain_Myeloid_microglial_cell,549,533.0,533,10_60296002_60299097,5903,Psap,1.0
855627,3376,Brain_Myeloid_microglial_cell,549,133.0,133,10_60296002_60299097,5903,Psap,1.0
855628,3377,Brain_Myeloid_microglial_cell,549,1790.0,1790,10_60296002_60299097,5903,Psap,1.0
855629,3378,Brain_Myeloid_microglial_cell,549,260.0,260,10_60296002_60299097,5903,Psap,1.0
855630,3379,Brain_Myeloid_microglial_cell,549,110.0,110,10_60296002_60299097,5903,Psap,1.0
855631,3380,Brain_Myeloid_microglial_cell,549,942.0,942,10_60296002_60299097,5903,Psap,1.0
855632,3381,Brain_Myeloid_microglial_cell,549,405.0,405,10_60296002_60299097,5903,Psap,1.0
855633,3382,Brain_Myeloid_microglial_cell,549,270.0,270,10_60296002_60299097,5903,Psap,1.0
855634,3383,Brain_Myeloid_microglial_cell,549,145.0,145,10_60296002_60299097,5903,Psap,1.0
855635,3384,Brain_Myeloid_microglial_cell,549,449.0,456,10_60296002_60299097,5903,Psap,0.9846491228070176
855636,3385,Brain_Myeloid_microglial_cell,549,128.0,128,10_60296002_60299097,5903,Psap,1.0
855637,3386,Brain_Myeloid_microglial_cell,549,390.0,390,10_60296002_60299097,5903,Psap,1.0
855638,3387,Brain_Myeloid_microglial_cell,549,516.0,516,10_60296002_60299097,5903,Psap,1.0
855639,3388,Brain_Myeloid_microglial_cell,549,95.0,95,10_60296002_60299097,5903,Psap,1.0
855640,3389,Brain_Myeloid_microglial_cell,549,35.0,35,10_60296002_60299097,5903,Psap,1.0
855641,3390,Brain_Myeloid_microglial_cell,549,664.0,664,10_60296002_60299097,5903,Psap,1.0
855642,3391,Brain_Myeloid_microglial_cell,549,160.0,160,10_60296002_60299097,5903,Psap,1.0
855643,3392,Brain_Myeloid_microglial_cell,549,194.0,194,10_60296002_60299097,5903,Psap,1.0
855644,3393,Brain_Myeloid_microglial_cell,549,62.0,62,10_60296002_60299097,5903,Psap,1.0
855645,3394,Brain_Myeloid_microglial_cell,549,345.0,345,10_60296002_60299097,5903,Psap,1.0
855646,3395,Brain_Myeloid_microglial_cell,549,249.0,249,10_60296002_60299097,5903,Psap,1.0
855647,3396,Brain_Myeloid_microglial_cell,549,376.0,376,10_60296002_60299097,5903,Psap,1.0
855648,3397,Brain_Myeloid_microglial_cell,549,51.0,51,10_60296002_60299097,5903,Psap,1.0
855649,3398,Brain_Myeloid_microglial_cell,549,251.0,251,10_60296002_60299097,5903,Psap,1.0
855650,3399,Brain_Myeloid_microglial_cell,549,1815.0,1815,10_60296002_60299097,5903,Psap,1.0
855651,3400,Brain_Myeloid_microglial_cell,549,420.0,420,10_60296002_60299097,5903,Psap,1.0
855652,3401,Brain_Myeloid_microglial_cell,549,143.0,143,10_60296002_60299097,5903,Psap,1.0
855653,3402,Brain_Myeloid_microglial_cell,549,220.0,220,10_60296002_60299097,5903,Psap,1.0
855654,3403,Brain_Myeloid_microglial_cell,549,114.0,114,10_60296002_60299097,5903,Psap,1.0
855655,3404,Brain_Myeloid_microglial_cell,549,1493.0,1493,10_60296002_60299097,5903,Psap,1.0
855656,3405,Brain_Myeloid_microglial_cell,549,125.0,125,10_60296002_60299097,5903,Psap,1.0
855657,3406,Brain_Myeloid_microglial_cell,549,544.0,544,10_60296002_60299097,5903,Psap,1.0
855658,3407,Brain_Myeloid_microglial_cell,549,153.0,153,10_60296002_60299097,5903,Psap,1.0
855659,3408,Brain_Myeloid_microglial_cell,549,443.0,443,10_60296002_60299097,5903,Psap,1.0
855660,3409,Brain_Myeloid_microglial_cell,549,641.0,641,10_60296002_60299097,5903,Psap,1.0
855661,3410,Brain_Myeloid_microglial_cell,549,201.0,201,10_60296002_60299097,5903,Psap,1.0
855662,3411,Brain_Myeloid_microglial_cell,549,721.0,721,10_60296002_60299097,5903,Psap,1.0
855663,3412,Brain_Myeloid_microglial_cell,549,1059.0,1059,10_60296002_60299097,5903,Psap,1.0
855664,3413,Brain_Myeloid_microglial_cell,549,272.0,272,10_60296002_60299097,5903,Psap,1.0
855665,3414,Brain_Myeloid_microglial_cell,549,226.0,226,10_60296002_60299097,5903,Psap,1.0
855666,3415,Brain_Myeloid_microglial_cell,549,252.0,252,10_60296002_60299097,5903,Psap,1.0
855667,3416,Brain_Myeloid_microglial_cell,549,255.0,255,10_60296002_60299097,5903,Psap,1.0
855668,3417,Brain_Myeloid_microglial_cell,549,565.0,565,10_60296002_60299097,5903,Psap,1.0
855669,3418,Brain_Myeloid_microglial_cell,549,25.0,25,10_60296002_60299097,5903,Psap,1.0
855670,3419,Brain_Myeloid_microglial_cell,549,360.0,360,10_60296002_60299097,5903,Psap,1.0
855671,3421,Brain_Myeloid_microglial_cell,549,309.0,309,10_60296002_60299097,5903,Psap,1.0
855672,3422,Brain_Myeloid_microglial_cell,549,141.0,141,10_60296002_60299097,5903,Psap,1.0
855673,3423,Brain_Myeloid_microglial_cell,549,90.0,90,10_60296002_60299097,5903,Psap,1.0
855674,3424,Brain_Myeloid_microglial_cell,549,214.0,214,10_60296002_60299097,5903,Psap,1.0
855675,3426,Brain_Myeloid_microglial_cell,549,483.0,483,10_60296002_60299097,5903,Psap,1.0
855676,3427,Brain_Myeloid_microglial_cell,549,241.0,241,10_60296002_60299097,5903,Psap,1.0
855677,3428,Brain_Myeloid_microglial_cell,549,3.0,3,10_60296002_60299097,5903,Psap,1.0
855678,3430,Brain_Myeloid_microglial_cell,549,722.0,722,10_60296002_60299097,5903,Psap,1.0
855679,3431,Brain_Myeloid_microglial_cell,549,144.0,144,10_60296002_60299097,5903,Psap,1.0
855680,3432,Brain_Myeloid_microglial_cell,549,215.0,215,10_60296002_60299097,5903,Psap,1.0
855681,3433,Brain_Myeloid_microglial_cell,549,324.0,324,10_60296002_60299097,5903,Psap,1.0
855682,3434,Brain_Myeloid_microglial_cell,549,138.0,138,10_60296002_60299097,5903,Psap,1.0
855683,3435,Brain_Myeloid_microglial_cell,549,730.0,730,10_60296002_60299097,5903,Psap,1.0
855684,3436,Brain_Myeloid_microglial_cell,549,221.0,221,10_60296002_60299097,5903,Psap,1.0
855685,3437,Brain_Myeloid_microglial_cell,549,291.0,291,10_60296002_60299097,5903,Psap,1.0
855686,3438,Brain_Myeloid_microglial_cell,549,156.0,156,10_60296002_60299097,5903,Psap,1.0
855687,3439,Brain_Myeloid_microglial_cell,549,388.0,388,10_60296002_60299097,5903,Psap,1.0
855688,3440,Brain_Myeloid_microglial_cell,549,413.0,413,10_60296002_60299097,5903,Psap,1.0
855689,3441,Brain_Myeloid_microglial_cell,549,211.0,211,10_60296002_60299097,5903,Psap,1.0
855690,3442,Brain_Myeloid_microglial_cell,549,193.0,193,10_60296002_60299097,5903,Psap,1.0
855691,3443,Brain_Myeloid_microglial_cell,549,41.0,41,10_60296002_60299097,5903,Psap,1.0
855692,3444,Brain_Myeloid_microglial_cell,549,52.0,52,10_60296002_60299097,5903,Psap,1.0
855693,3445,Brain_Myeloid_microglial_cell,549,318.0,318,10_60296002_60299097,5903,Psap,1.0
855694,3446,Brain_Myeloid_microglial_cell,549,194.0,194,10_60296002_60299097,5903,Psap,1.0
855695,3447,Brain_Myeloid_microglial_cell,549,276.0,276,10_60296002_60299097,5903,Psap,1.0
855696,3448,Brain_Myeloid_microglial_cell,549,42.0,42,10_60296002_60299097,5903,Psap,1.0
855697,3449,Brain_Myeloid_microglial_cell,549,262.0,262,10_60296002_60299097,5903,Psap,1.0
855698,3450,Brain_Myeloid_microglial_cell,549,193.0,193,10_60296002_60299097,5903,Psap,1.0
855699,3451,Brain_Myeloid_microglial_cell,549,196.0,196,10_60296002_60299097,5903,Psap,1.0
855700,3452,Brain_Myeloid_microglial_cell,549,215.0,215,10_60296002_60299097,5903,Psap,1.0
855701,3453,Brain_Myeloid_microglial_cell,549,417.0,417,10_60296002_60299097,5903,Psap,1.0
855702,3454,Brain_Myeloid_microglial_cell,549,110.0,110,10_60296002_60299097,5903,Psap,1.0
855703,3455,Brain_Myeloid_microglial_cell,549,43.0,43,10_60296002_60299097,5903,Psap,1.0
855704,3456,Brain_Myeloid_microglial_cell,549,527.0,527,10_60296002_60299097,5903,Psap,1.0
855705,3457,Brain_Myeloid_microglial_cell,549,127.0,127,10_60296002_60299097,5903,Psap,1.0
855706,3458,Brain_Myeloid_microglial_cell,549,314.0,314,10_60296002_60299097,5903,Psap,1.0
855707,3459,Brain_Myeloid_microglial_cell,549,332.0,332,10_60296002_60299097,5903,Psap,1.0
855708,3460,Brain_Myeloid_microglial_cell,549,66.0,66,10_60296002_60299097,5903,Psap,1.0
855709,3461,Brain_Myeloid_microglial_cell,549,184.0,184,10_60296002_60299097,5903,Psap,1.0
855710,3462,Brain_Myeloid_microglial_cell,549,109.0,109,10_60296002_60299097,5903,Psap,1.0
855711,3463,Brain_Myeloid_microglial_cell,549,362.0,362,10_60296002_60299097,5903,Psap,1.0
855712,3464,Brain_Myeloid_microglial_cell,549,889.0,889,10_60296002_60299097,5903,Psap,1.0
855713,3465,Brain_Myeloid_microglial_cell,549,321.0,321,10_60296002_60299097,5903,Psap,1.0
855714,3466,Brain_Myeloid_microglial_cell,549,29.0,29,10_60296002_60299097,5903,Psap,1.0
855715,3467,Brain_Myeloid_microglial_cell,549,257.0,257,10_60296002_60299097,5903,Psap,1.0
855716,3468,Brain_Myeloid_microglial_cell,549,95.0,95,10_60296002_60299097,5903,Psap,1.0
855717,3469,Brain_Myeloid_microglial_cell,549,329.0,329,10_60296002_60299097,5903,Psap,1.0
855718,3470,Brain_Myeloid_microglial_cell,549,51.0,51,10_60296002_60299097,5903,Psap,1.0
855719,3471,Brain_Myeloid_microglial_cell,549,132.0,132,10_60296002_60299097,5903,Psap,1.0
855720,3472,Brain_Myeloid_microglial_cell,549,372.0,372,10_60296002_60299097,5903,Psap,1.0
855721,3473,Brain_Myeloid_microglial_cell,549,77.0,77,10_60296002_60299097,5903,Psap,1.0
855722,3474,Brain_Myeloid_microglial_cell,549,403.0,403,10_60296002_60299097,5903,Psap,1.0
855723,3475,Brain_Myeloid_microglial_cell,549,134.0,134,10_60296002_60299097,5903,Psap,1.0
855724,3476,Brain_Myeloid_microglial_cell,549,378.0,378,10_60296002_60299097,5903,Psap,1.0
855725,3477,Brain_Myeloid_microglial_cell,549,166.0,166,10_60296002_60299097,5903,Psap,1.0
855726,3479,Brain_Myeloid_microglial_cell,549,153.0,153,10_60296002_60299097,5903,Psap,1.0
855727,3480,Brain_Myeloid_microglial_cell,549,163.0,163,10_60296002_60299097,5903,Psap,1.0
855728,3481,Brain_Myeloid_microglial_cell,549,67.0,67,10_60296002_60299097,5903,Psap,1.0
855729,3482,Brain_Myeloid_microglial_cell,549,84.0,84,10_60296002_60299097,5903,Psap,1.0
855730,3483,Brain_Myeloid_microglial_cell,549,204.0,204,10_60296002_60299097,5903,Psap,1.0
855731,3484,Brain_Myeloid_microglial_cell,549,135.0,135,10_60296002_60299097,5903,Psap,1.0
855732,3485,Brain_Myeloid_microglial_cell,549,121.0,121,10_60296002_60299097,5903,Psap,1.0
855733,3486,Brain_Myeloid_microglial_cell,549,406.0,406,10_60296002_60299097,5903,Psap,1.0
855734,3487,Brain_Myeloid_microglial_cell,549,383.0,383,10_60296002_60299097,5903,Psap,1.0
855735,3488,Brain_Myeloid_microglial_cell,549,1164.0,1164,10_60296002_60299097,5903,Psap,1.0
855736,3489,Brain_Myeloid_microglial_cell,549,426.0,426,10_60296002_60299097,5903,Psap,1.0
855737,3490,Brain_Myeloid_microglial_cell,549,129.0,129,10_60296002_60299097,5903,Psap,1.0
855738,3491,Brain_Myeloid_microglial_cell,549,46.0,46,10_60296002_60299097,5903,Psap,1.0
855739,3492,Brain_Myeloid_microglial_cell,549,341.0,341,10_60296002_60299097,5903,Psap,1.0
855740,3493,Brain_Myeloid_microglial_cell,549,142.0,142,10_60296002_60299097,5903,Psap,1.0
855741,3494,Brain_Myeloid_microglial_cell,549,501.0,501,10_60296002_60299097,5903,Psap,1.0
855742,3495,Brain_Myeloid_microglial_cell,549,186.0,186,10_60296002_60299097,5903,Psap,1.0
